Image,ID,Length,Name,Description,,
,CID_A_465_Athena_Commando_F_Stamina,35,Bulma,Brilliant scientist and a daughter of the founder of the Capsule Corporation.,,
,CID_A_466_Athena_Commando_F_Chaos,33,Desdemona,Friend or fiend?,,
,CID_A_467_Athena_Commando_M_Wayfare,35,Commander Zavala,Vanguard of the Titan class and overall Vanguard commander of the Last City.,,
,CID_A_468_Athena_Commando_F_Wayfare,35,Ikora Rey,Vanguard of the Warlock class and the greatest Crucible champion the City has ever known.,,
,CID_A_469_Athena_Commando_F_WayfareMask,39,Exo Stranger,Elisabeth Bray. Trapped in a time-loop but determined to save her sister from the Darkness.,,
,CID_A_470_Athena_Commando_M_ApexWild,36,Patrick Mahomes,Make an impact every single day.,,
,CID_A_471_Athena_Commando_M_ApexWildRed,39,Mahomes Saucy Style,From dip to drip.,,
,CID_A_472_Athena_Commando_M_FutureSamuraiSummer,47,Phantasm,A spectral echo in search of his next physical form.,,
,CID_A_473_Athena_Commando_F_Fog,31,Nia,A self-taught expert in stealth and style.,,
,CID_A_474_Athena_Commando_F_Astral,34,Starfire,Princess Koriand'r of Tamaran and founding member of the Teen Titans.,,
,CID_A_475_Athena_Commando_F_PlatinumBlue,40,Dreamer,Nia Nal sees the future through dreams and protects the world from nightmarish threats,,
,CID_A_476_Athena_Commando_F_NeonJam,35,Mazy,A legend in the making.,,
,CID_A_477_Athena_Commando_F_Handlebar,37,Veronika,Always blunt and to the point.,,
,CID_A_478_Athena_Commando_F_WildCard,36,Loveless,Always has a few tricks up her sleeve.,,
,CID_Commando_007,16,Support Specialist Hawk,Support inbound!,,
,CID_Commando_007HW,18,Ghoul Trooper Ramirez,"""For the last time, I am not a husk!"" - Ramirez",,
,CID_Commando_007HW_RS01,23,Brainiac Jonesy,Victory takes braaaains.,,
,CID_Commando_008,16,Special Forces Banshee,"""Husks? I hate husks!"" - Banshee",,
,CID_Commando_008_FoundersF,26,Special Forces Ramirez,"""Husks, dead ahead!"" - Ramirez",,
,CID_Commando_008_FoundersM,26,Special Forces Jonesy,"""Stop gawking and start shooting!"" - Jonesy",,
,CID_Commando_009,16,Colonel Wildcat,Ready to lead the way!,,
,CID_Commando_009_M,18,Centurion Hawk,"""Follow my lead."" - Hawk.",,
,CID_Commando_010,16,Sergeant Jonesy,"""Left... left... left, right, left."" - Jonesy",,
,CID_Commando_010_Bday,21,Birthday Brigade Ramirez,Happy 1st Birthday!,,
,CID_Commando_011,16,Shrapnel Headhunter,One woman's trash is another woman's improvised ammunition.,,
,CID_Commando_011_F_V1_RoadTrip,30,Redline Ramirez,Revving beyond the limit.,,
,CID_Commando_011_M,18,Buckshot Raptor,"""Pumped and ready to go."" - Raptor",,
,CID_Commando_011_M_Easter,25,Rabbit Raider Jonesy,These eggs don't have candy in them... or do they?,,
,CID_Commando_013,16,Demolisher Jonesy,"""What's better than one explosion?"" - Jonesy",,
,CID_Commando_013_StPatricks_F_V1,32,Four Leaf Wildcat,"""It's my lucky day."" - Wildcat",,
,CID_Commando_013_StPatricks_F_V2,32,Highland Warrior Wildcat,"""I have the high ground."" - Wildcat",,
,CID_Commando_013_StPatricks_M,29,Battle Hound Jonesy,Release the hound!,,
,CID_Commando_014,16,Onslaught Headhunter,"""I'll take them all out."" - Headhunter",,
,CID_Commando_014_M,18,Berserker Renegade,"""They won't stop me."" - Renegade",,
,CID_Commando_014_Wukong,23,Wukong,It's good to be king.,,
,CID_Commando_015_F_V1_BlockBuster,33,Chromium Ramirez,Solid to the core.,,
,CID_Commando_015_M_V1,21,Bullet Storm Jonesy,"""The forecast calls...for bullets!"" - Jonesy",,
,CID_Commando_015_M_V1_BlockBuster,33,Diecast Jonesy,The die has been cast.,,
,CID_Commando_016_F_V1,21,Double Agent Evelynn,You didn't see a thing.,,
,CID_Commando_016_M_V1,21,Undercover Vaughn,Strike from within.,,
,CID_Commando_017_F_V1,21,First Shot Rio,"""But, I only need one!"" - Rio",,
,CID_Commando_018,16,Quickdraw Calamity,Fastest draw in the west.,,
,CID_Commando_019,16,Steel Wool Carlos,Number one with a bullet.,,
,CID_Commando_021,16,Liteshow Spitfire,Light it up!,,
,CID_Commando_022,16,Archetype Havoc,Engineered for combat performance.,,
,CID_Commando_023,16,Jolly Headhunter,Spreading the holiday cheer... with bullets.,,
,CID_Commando_024,16,Sgt. Winter,You don't want to be on his list.,,
,CID_Commando_025,16,Crackshot,Get out there and... crack some nuts.,,
,CID_Commando_026,16,Fallen Love Ranger Jonesy,Love hurts.,,
,CID_Commando_027_PirateSoldier,30,Buccaneer Jonesy,"""I don't know Sarah, are you sure this is a good look for me?"" - Jonesy",,
,CID_Commando_028_BunnyBrawler,29,Bunny Brawler Luna,Hop into action.,,
,CID_Commando_029_DinoSoldier,28,Rex Jonesy,Hunting the competition to extinction.,,
,CID_Commando_030_RetroSciFiSoldier,34,Extraterrestrial Rio,"""This makeup comes off... right?"" - Rio",,
,CID_Commando_031_RadSoldier,27,Breakbeat Wildcat,"One, two. One, two, three, four! - Wildcat",,
,CID_Commando_032_HalloweenSoldier,33,JONESEE-BOT,"He's here, he's spooky, and he is SEEING",,
,CID_Commando_033_HalloweenQuestSoldier,38,Swamp Knight,"""Seen any vampires lately? You're welcome."" - Swamp Knight",,
,CID_Commando_034_ToyTInkerer,28,Ted,"""I love toying with the enemy."" - Ted",,
,CID_Commando_035_Caped_Valentine,32,Dashing Hawk,"""Follow your heart... to Hawk."" - Dashing Hawk",,
,CID_Commando_038_Shock_Wave,27,Powerhouse,"""This may come as a shock to you."" - Powerhouse",,
,CID_Commando_039_Pajama_Party,29,Tricera Ops Ramirez,"""Rrrrooooar!"" - Tricera Ops Ramirez",,
,CID_Commando_040_Pirate_BR,26,Buccaneer Ramirez,"""Let's swab the deck with these husks."" - Buccaneer Ramirez",,
,CID_Commando_041_Pirate_02_BR,29,Sea Wolf Jonesy,"""I'm on the hunt for treasure--and husks."" - Sea Wolf Jonesy",,
,CID_Commando_042_Major,22,Major Oswald,"""You need a MAJOR attitude adjustment."" - Major Oswald",,
,CID_Commando_044_Gumshoe_Dark,29,Noir,"""It was a dark and stormy night. My favorite."" - Noir",,
,CID_Commando_045_Chaos_Agent,28,Chaos Agent,Undermine the order from the shadows.,,
,CID_Commando_046_ForestQueen,28,Autumn Queen,"""The husk harvest is at hand!"" - Autumn Queen",,
,CID_Commando_047_Prickly_Patroller,34,Prickly Patroller Ramirez,Just a cactus being a cactus.,,
,CID_Commando_GCGrenade,22,Commando Spitfire,When only the best will do.,,
,CID_Commando_GCGrenade_T,24,Sub Commando Jonesy,Show 'em how it's done.,,
,CID_Commando_GrenadeGun,23,Rescue Trooper Ramirez,"""Evac incoming."" - Ramirez",,
,CID_Commando_GrenadeGun_M_T,27,Rescue Trooper Havoc,Striking fear into the opposition.,,
,CID_Commando_GrenadeMaster,26,Master Grenadier Ramirez,"""Explosives are a girl's best friend."" - Ramirez",,
,CID_Commando_GunHeadShot_Starter_M,34,Rogue Agent Jonesy,Rifle-focused soldier who gets bonuses for successful headshots.,,
,CID_Commando_GunHeadshot,24,Urban Assault Headhunter,"""Aim for the head."" - Headhunter",,
,CID_Commando_GunHeadshotHW,26,Skull Trooper Jonesy,Calcium fortified for maximum combat effectiveness.,,
,CID_Commando_GunHeadshotHW_RS01,31,Skull Ranger Ramirez,She's got a bone to pick.,,
,CID_Commando_GunHeadshot_M_V1_RoadTrip,38,Tactical Assault Sledgehammer,"""Breach in 3, 2, 1..."" - Sledgehammer",,
,CID_Commando_GunTough,21,Survivalist Jonesy,"""We'll make it through this."" - Jonesy",,
,CID_Commando_GunTough_F_4thJuly,31,Star-Spangled Headhunter,Make 'em see stars.,,
,CID_Commando_GunTough_M_4thJuly,31,Stars and Stripes Jonesy,Salute your stripes.,,
,CID_Commando_GunTough_RS01,26,Birthday Brigade Jonesy,Happy 2nd Birthday!,,
,CID_Commando_GunTough_Valentine,31,Love Ranger Jonesy,Aim for the heart.,,
,CID_Commando_Myth02,19,Raven,Brooding master of dark skies.,,
,CID_Commando_Myth03,19,Carbide,Heed the call to action.,,
,CID_Commando_ShockDamage,24,Shock Trooper Renegade,"""Renegades don't provide flavor text."" - Renegade",,
,CID_Commando_Sony,17,Commando Ramirez,"""Real Commandos wear blue. Everyone knows this"" - Ramirez",,
,CID_Commando_XBOX,17,Commando Renegade,"""Real Commandos wear green. It's always been this way!"" - Renegade",,
,CID_Constructor_007,19,Controller Harper,Always in control. ,,
,CID_Constructor_007HW,21,Kyle the 13th,"""What day is it?"" - Kyle",,
,CID_Constructor_008,19,Power B.A.S.E. Knox,"""Your B.A.S.E. looks amazing, but I gotta say mine's even better!"" - Knox",,
,CID_Constructor_008_FoundersF,29,Power B.A.S.E. Penny,"""I could really get behind this whole B.A.S.E. thing!"" - Penny",,
,CID_Constructor_008_FoundersM,29,Power B.A.S.E. Kyle,"""Ok guys, this is my B.A.S.E.! Whaddya think?"" - Kyle",,
,CID_Constructor_009,19,Sentinel Hype,Always on watch.,,
,CID_Constructor_010,19,Guardian Bull,"""Stay behind me."" - Bull",,
,CID_Constructor_011,19,Machinist Harper,"""Pass me the wrench."" - Harper",,
,CID_Constructor_011_F_V1_RoadTrip,33,Thunder Thora,Bringing the thunder to the ground.,,
,CID_Constructor_013,19,Warden Kyle,Distinguished.,,
,CID_Constructor_014,19,Riot Response Hazard,"""Right on time."" - Hazard",,
,CID_Constructor_014_F,21,Riot Control Izza,"""I got it under control."" - Izza",,
,CID_Constructor_015,19,Heavy B.A.S.E. Kyle,"""This isn't even that heavy."" - Kyle",,
,CID_Constructor_016_F_V1,24,Demolitionist Penny,"""Here comes the BOOM!"" - Penny",,
,CID_Constructor_016_M_V1,24,Saboteur Bull,"""Don't get too close."" - Bull",,
,CID_Constructor_016_M_V1_BlockBuster,36,8-Bit Demo,Wanna play a game?,,
,CID_Constructor_017_F_V1,24,Vintage-Tech Penny,Rocking that old school Vinder-tech.,,
,CID_Constructor_018,19,Black Knight Garridan,Crusader for justice.,,
,CID_Constructor_019,19,Sentry Gunner Airheart,Guns at the ready!,,
,CID_Constructor_020,19,Sentry Gunner Krampus,"""Nah kid, you're thinking of that other guy."" - Krampus",,
,CID_Constructor_021,19,Dark Vanguard Airheart,Exploring the outer limits.,,
,CID_Constructor_022,19,Conqueror Magnus,Conquer The Storm.,,
,CID_Constructor_023,19,The Ice King,All hail the ruler of ice and snow.,,
,CID_Constructor_024_PirateConstructor,37,Privateer Hype,"""Avast, ye wanting to join me club?"" - Hype",,
,CID_Constructor_025_ProgressivePirateConstructor,48,Blakebeard The Blackhearted,The dreaded captain of the stormy seas.,,
,CID_Constructor_026_BombSquadConstructor,40,BombSquad Kyle,"""This new set of armor is the bomb diggity!"" - Kyle",,
,CID_Constructor_027_DinoConstructor,35,Prehistoric Izza,"""Unlike the Stegosaurus, I'm not a herbivore."" -Izza",,
,CID_Constructor_028_RetroSciFiConstructor,41,ED-EE,"""Let's agree to disagree!""  -ED-EE",,
,CID_Constructor_029_RadStoryConstructor,39,Dennis Jr.,I am very sorry that I broke time. I won't do it again. –Dennis Jr.,,
,CID_Constructor_030_RadConstructor,34,Power Pop Penny,Take center stage! – Penny,,
,CID_Constructor_031_HalloweenConstructor,40,"""Arrlene"" Izza","""That's a wrap!"" - ""Arrlene"" Izza",,
,CID_Constructor_032_ToyConstructor,34,Sgt. Tank Gatling,"""I put the 'action' in 'action figure'!"" - Sgt. Tank Gatling",,
,CID_Constructor_033_Villain_Fleming,35,Gold Knox,"""This time, I'm in charge."" - Gold Knox",,
,CID_Constructor_034_Mechstructor,32,Machinist Mina,"""If I can't build it, it can't be built."" - Machinist Mina",,
,CID_Constructor_035_Birthday_Constructor,40,Birthday Brigade Penny,Happy 3rd Birthday!,,
,CID_Constructor_036_DinoConstructor,35,Ankylo Kyle,"""Look at me! STOMP STOMP STOMP! I'm a dinosaur!"" - Ankylo Kyle",,
,CID_Constructor_037_Director,28,Director Riggs,"""I'm going to handle this one personally."" - Director Riggs",,
,CID_Constructor_038_Gumshoe,27,Sleuth,"""This job calls for a detective."" - Sleuth",,
,CID_Constructor_039_Assemble_L,30,Lok-Bot,A robot finding his way in the world.,,
,CID_Constructor_040_Lars,24,Lars,Storm scientist and founding member of Steel Wool.,,
,CID_Constructor_041_AlienAgent,30,Brainstorm,“Are my chunks invited?” - Brainstorm,,
,CID_Constructor_BASEBig,23,MEGA B.A.S.E. Kyle,"""Only the biggest of BASEs."" - Kyle",,
,CID_Constructor_BaseHyper,25,Hotfixer Hazard,"""I got a fix for that."" - Hazard",,
,CID_Constructor_BaseHyperHW,27,Catstructor Penny,It's meow or never.,,
,CID_Constructor_HammerPlasma,28,Electro-pulse Penny,"""I've got my finger on the pulse."" - Penny",,
,CID_Constructor_HammerPlasma_4thJuly,36,Patriot Penny,"""For freedom!"" - Penny",,
,CID_Constructor_HammerTank,26,Tank Penny,Feels like being hit by a truck... well maybe a tank.,,
,CID_Constructor_Myth02,22,Steel Wool Syd,"""One, Two... One, Two, Three, Four..."" - Syd",,
,CID_Constructor_PlasmaDamage,28,Plasma Specialist Izza,"""Somebody called for an electrician?""- Izza",,
,CID_Constructor_PlasmaDamage_Easter,35,Miss Bunny Penny,Penny's been waiting to break out this outfit.,,
,CID_Constructor_RushBASE,24,B.A.S.E. Kyle,Kyle is all about that B.A.S.E.,,
,CID_Constructor_RushBASE_F,26,Marathon Hype,Hype getting ready for a long run.,,
,CID_Constructor_Sony,20,Guardian Penny,"""Does this blue make my B.A.S.E. look good? I don't care really, just asking."" - Penny",,
,CID_Constructor_XBOX,20,Guardian Knox,"""Blue doesn't reflect the real beauty of B.A.S.E. like a good green does."" - Knox",,
,CID_Creative_Mannequin_M_Default,32,Recruit,Standard issue combatant outfit. ,,
,CID_Jonesy3L,12,Indiana Jones,World famous archaeologist adventurer.,,
,CID_NPC_Athena_Commando_F_CloakedAssassin,41,U,NPC,,
,CID_NPC_Athena_Commando_F_CubeQueen,35,TBD,TBD,,
,CID_NPC_Athena_Commando_F_Fallback,34,TBD,TBD,,
,CID_NPC_Athena_Commando_F_HenchmanSpyDark,41,TBD,TBD,,
,CID_NPC_Athena_Commando_F_HenchmanSpyGood,41,TBD,TBD,,
,CID_NPC_Athena_Commando_F_MarauderElite,39,Marauder Elite,Menacing masters of marauder... combat.,,
,CID_NPC_Athena_Commando_F_Prime,31,TBD,TBD,,
,CID_NPC_Athena_Commando_F_PrimeOrder,36,TBD,TBD,,
,CID_NPC_Athena_Commando_F_RebirthDefault_Henchman,49,Recruit,Standard issue combatant outfit. ,,
,CID_NPC_Athena_Commando_F_TowerSentinel,39,TBD,TBD,,
,CID_NPC_Athena_Commando_M_AlienRobot,36,TBD,TBD,,
,CID_NPC_Athena_Commando_M_AlienSummer,37,Human Bill,He's just here to observe.,,
,CID_NPC_Athena_Commando_M_Apparition_Grunt,42,Doombot Agent,"Lives to serve Doom. Ready to die for him, too.",,
,CID_NPC_Athena_Commando_M_Apparition_Heavy,42,Doombot Agent,"Lives to serve Doom. Ready to die for him, too.",,
,CID_NPC_Athena_Commando_M_Broccoli,34,TBD,TBD,,
,CID_NPC_Athena_Commando_M_CatBurglar_Ghost,42,TBD,TBD,,
,CID_NPC_Athena_Commando_M_CavernArmored,39,TBD,TBD,,
,CID_NPC_Athena_Commando_M_EmperorSuit,37,TBD,TBD,,
,CID_NPC_Athena_Commando_M_Fallback,34,TBD,TBD,,
,CID_NPC_Athena_Commando_M_HeistSummerIsland,43,TBD,TBD,,
,CID_NPC_Athena_Commando_M_HenchmanBad,37,PERF OPTIMIZED,TBD,,
,CID_NPC_Athena_Commando_M_HenchmanGood,38,PERF OPTIMIZED,TBD,,
,CID_NPC_Athena_Commando_M_HenchmanSummer,40,The Underwriter,TBD,,
,CID_NPC_Athena_Commando_M_HightowerHenchman,43,Stark Auto-Defense Unit,Tony's best guys.,,
,CID_NPC_Athena_Commando_M_HightowerHenchman_Date,48,Doombot Agent,"Lives to serve Doom. Ready to die for him, too.",,
,CID_NPC_Athena_Commando_M_Kyle,30,Marauder Heavy,It's about to get heavy.,,
,CID_NPC_Athena_Commando_M_MarauderGrunt,39,Marauder,Beware the marauders.,,
,CID_NPC_Athena_Commando_M_MarauderHeavy,39,Marauder Heavy,It's about to get heavy.,,
,CID_NPC_Athena_Commando_M_Masterkey,35,TBD,TBD,,
,CID_NPC_Athena_Commando_M_OrderGuardTank,40,TBD,TBD,,
,CID_NPC_Athena_Commando_M_PaddedArmorArctic,43,TBD,TBD,,
,CID_NPC_Athena_Commando_M_PaddedArmorOrder_Masked,49,TBD,TBD,,
,CID_NPC_Athena_Commando_M_Prime,31,TBD,TBD,,
,CID_NPC_Athena_Commando_M_PrimeOrder,36,TBD,TBD,,
,CID_NPC_Athena_Commando_M_Realm,31,TBD,TBD,,
,CID_NPC_Athena_Commando_M_Scrapyard,35,TBD,TBD,,
,CID_NPC_Athena_Commando_M_SpaceWanderer,39,TBD,TBD,,
,CID_NPC_Athena_Commando_M_TacticalFishermanOil,46,TBD,TBD,,
,CID_NPC_Athena_HenchmanBadShorts,32,TBD,TBD,,
,CID_NPC_Athena_HenchmanGoodShorts,33,TBD,TBD,,
,CID_NPC_Athena_MadCommander,27,TBD,TBD,,
,CID_NPC_Athena_PaddedArmor,26,TBD,TBD,,
,CID_NPC_Athena_RebirthSoldier,29,TBD,TBD,,
,CID_Ninja_007,13,Brawler Luna,"Careful, this one's looking for a scrap.",,
,CID_Ninja_008,13,Stonefoot Crash,Those are some heavy kicks.,,
,CID_Ninja_009,13,Skirmisher Edge,"""You wanna fight?"" - Edge",,
,CID_Ninja_009_F_Valentine,25,Snuggle Specialist Sarah,Snuggle up to victory. ,,
,CID_Ninja_010,13,Deadly Star Scorpion,Watch for the sting.,,
,CID_Ninja_010_F,15,Deadly Blade Crash,"""Just one cut."" - Crash",,
,CID_Ninja_011,13,Energy Thief Mari,"""It's not stealing! I'm taking what's mine."" - Mari",,
,CID_Ninja_013,13,Alchemist Sarah,Sarah getting a bit festive.,,
,CID_Ninja_014,13,Whirlwind Scorch,"""Watchout, I can't stop."" - Scorch",,
,CID_Ninja_014_F,15,Thunderstrike Mari,"""I will be like thunder."" - Mari",,
,CID_Ninja_015_F_V1,18,Harvester Sarah,"""It's gonna be a good harvest."" - Sarah",,
,CID_Ninja_015_F_V1_RoadTrip,27,Whiteout Fiona,Break away from the pack.,,
,CID_Ninja_016_F_V1,18,Deadly Lotus Luna,A beautiful yet deadly flower.,,
,CID_Ninja_016_M_V1,18,Piercing Lotus Edge,Watch out for his thorns.,,
,CID_Ninja_017_M_V1,18,Infiltrator Ken,Sneak in undetected.,,
,CID_Ninja_018,13,Plague Doctor Igor,"""The Doctor is in..."" - Igor",,
,CID_Ninja_019,13,Dire,Leader of the pack.,,
,CID_Ninja_020,13,Cloaked Shadow,Not all Holiday Cheer is jolly.,,
,CID_Ninja_021,13,Forged Fate,Prepare to meet your Fate.,,
,CID_Ninja_022,13,Overtaker Hiro,Take over the competition.,,
,CID_Ninja_023,13,Lynx Kassandra,Who needs nine lives when one is enough?,,
,CID_Ninja_024,13,Anti-Cuddle Sarah,"""Keep your cooties to yourself!"" - Sarah",,
,CID_Ninja_025_PirateNinja,25,Swashbuckler Keelhaul,"""Walk the Plank!"" - Keelhaul",,
,CID_Ninja_026_RedDragonNinja,28,Hybrid,Become the dragon.,,
,CID_Ninja_027_BunnyNinja,24,Dashing Hare Ken,"""It's time for these husks to meet the Eggs-terminator."" - Ken",,
,CID_Ninja_028_Razor,19,Razor,No Husk is safe from her daggers.,,
,CID_Ninja_029_DinoNinja,23,Paleo Luna,"""I have more backbone than a Spinosaurus."" - Luna",,
,CID_Ninja_030_RetroSciFiNinja,29,Intergalactic Ken,The VSS Gallant's finest space ninja.,,
,CID_Ninja_031_RadNinja,22,Varsity Hiro,Keep your head in the game. - Hiro,,
,CID_Ninja_033_HalloweenNinja,28,Mermonster Ken,"""Glub."" - Mermonster Ken",,
,CID_Ninja_034_ToyMonkey,23,Monks,*Excited shrieking* - Monks,,
,CID_Ninja_035_F_Cupid,21,Stoneheart Farrah,"""Leave love to the professionals."" - Stoneheart Farrah",,
,CID_Ninja_037_Junk_Samurai,26,Samurai Scrapper,A true warrior can make a weapon from whatever's at hand.,,
,CID_Ninja_038_Male_Ninja_Pirate,31,Freebooter Ken,"""I'll be taking all your gold--and crafting materials."" - Freebooter Ken",,
,CID_Ninja_039_Dino_Ninja,24,Jurassic Ken,"""My moves are Jurass-SICK!"" - Jurassic Ken",,
,CID_Ninja_040_Dennis,20,Dennis,"""Who ordered the Dennis?"" - Dennis",,
,CID_Ninja_041_Deco,18,Venturion,"""Let us venture forth!"" - Venturion",,
,CID_Ninja_042_Assemble_R,24,Robo-Ray,"""When I'm outside Homebase I malf... I work wrong."" - Robo-Ray",,
,CID_Ninja_043_Cranium,21,Deimos,"""Travelers beware on the road to the next world."" - Deimos",,
,CID_Ninja_044_Fennix,20,Fennix,"""Well I bite, but I don't BITE bite!"" - Fennix",,
,CID_Ninja_Myth02,16,The Cloaked Star,Cloaked in mystery.,,
,CID_Ninja_Myth03,16,Bladestorm Enforcer,Balance and order must be restored.,,
,CID_Ninja_SlashBreath,21,Dragon Scorch,Don't get burnt by this dragon.,,
,CID_Ninja_SlashBreathHW,23,Sarah Hotep,"""Wrap it up."" - Sarah Hotep",,
,CID_Ninja_SlashTail,19,Fleetfoot Ken,"""One foot, two foot."" - Ken",,
,CID_Ninja_SmokeDimMak,21,Dim Mak Mari,"""Now you see me, now you don't."" - Mari",,
,CID_Ninja_Sony,14,Bluestreak Ken,"""Blue life - Best life!"" - Ken",,
,CID_Ninja_StarsAssassin,23,Assassin Sarah,"""I'll take 'em out."" - Sarah",,
,CID_Ninja_StarsAssassin_FoundersF,33,Lotus Assassin Sarah,Sarah in her Lotus assassination garb.,,
,CID_Ninja_StarsAssassin_FoundersM,33,Lotus Assassin Ken,Ken in his Lotus assassination garb.,,
,CID_Ninja_StarsRain,19,Shuriken Master Sarah,Master to the stars.,,
,CID_Ninja_StarsRainHW,21,Swift Shuriken Llamurai,"The only thing more fearsome than the samurai, is the Llamurai.",,
,CID_Ninja_Swordmaster,21,Swordmaster Ken,"""You've been Swordmastered."" - Ken",,
,CID_Ninja_TEST,14,Jade Assassin Sarah,"Focused on melee combat, using Assassination to increase sword damage and critical chance.",,
,CID_Ninja_XBOX,14,Jade Assassin Sarah,"""Green life - Only life!"" - Sarah",,
,CID_Outlander_007,17,Enforcer Grizzly,"""No, seriously - I swear! It totally looks like a bear."" - Grizzly",,
,CID_Outlander_007_RS01,22,Jingle Jess,"Nobody is too cool for Christmas, not even Jess.",,
,CID_Outlander_008,17,Recon Scout Eagle Eye,"""Do you see that Fragment over there?"" - Eagle Eye",,
,CID_Outlander_008_FoundersF,27,Recon Scout Jess,"""Status report! Check in, Recon Scouts!"" - Jess",,
,CID_Outlander_008_FoundersM,27,Recon Scout A.C.,"""I'll get there ASAP - that Fragment's mine!"" - A.C.",,
,CID_Outlander_009,17,Vanguard Southie,Heading to the Front line.,,
,CID_Outlander_010,17,Shockblaster Buzz,Buzz or Shock?,,
,CID_Outlander_010_M,19,Trailblaster A.C.,"""Why find a trail when you can make one."" - A.C.",,
,CID_Outlander_010_M_4thJuly,27,Old Glory A.C.,These stars aren't just for show.,,
,CID_Outlander_011,17,Gunblazer Southie,"""You think you can take me?"" - Southie",,
,CID_Outlander_013,17,Fragment Flurry Jess,"""Look, it's raining fragments."" - Jess",,
,CID_Outlander_013_StPatricks,28,Staredown Southie,"""Man, green looks good on me."" - Southie",,
,CID_Outlander_014,17,Fireflower Eagle Eye,What's a celebration without some fireworks.,,
,CID_Outlander_014_M,19,Flash A.C.,"""Eat your heart out, Edison."" - A.C.",,
,CID_Outlander_015_F_V1,22,T.E.D.D. Shot Jess,"""Target's in my sights."" - Jess",,
,CID_Outlander_016_F_V1,22,Ambush Buzz,"Strike hard, strike fast.",,
,CID_Outlander_016_M_V1,22,Shockgunner Grizzly,"""They won't stand a chance."" - Grizzly",,
,CID_Random,10,Random,"Randomly chooses between favorite Outfits (or all owned Outfits if nothing is marked as a favorite)
Archived items will be excluded.",,
,CID_TBD_Armadillo_Commando_M_NobleCINE,38,TBD,TBD,,
,CID_TBD_Armadillo_Commando_M_Realm,34,TBD,TBD,,
,CID_TBD_Athena_Commando_F_BuffetCine,36,TBD,TBD,,
,CID_TBD_Athena_Commando_F_ConstructorTest,41,TBD,TBD,,
,CID_TBD_Athena_Commando_F_Meteorwomen_Alt,41,TBD,TBD,,
,CID_TBD_Athena_Commando_Heartache,33,TBD,TBD,,
,CID_TBD_Athena_Commando_M_Banana_CINE,37,Peely,"Go bananas.
Reactive: Ripens, changing color over time in a match.",,
,CID_TBD_Athena_Commando_M_CatBurglar_Ghost,42,TBD,TBD,,
,CID_TBD_Athena_Commando_M_ConstructorTest,41,TBD,TBD,,
,CID_TBD_Athena_Commando_M_JonesyOrange,38,TBD,TBD,,
,CID_TBD_Athena_Commando_M_Junior,32,Galactus,The universe is his buffet.,,
,CID_TBD_Athena_Commando_M_Nutcracker_CINE,41,TBD,TBD,,
,CID_TBD_Athena_Commando_M_OrderGuard,36,TBD,TBD,,
,CID_TBD_Athena_Commando_M_PaddedArmorOrder,42,IO Trooper,Elite commando from the Imagined Order.,,
,CID_TBD_Athena_Commando_M_Turtleneck,36,The Foundation,His Sacrifice Won't Be Forgotten. Leader Of The Seven.,,
,CID_TBD_Athena_Commando_M_Turtleneck_EVENT_NOTFORSTORE,54,TBD,TBD,,
,CID_VIP_Athena_Commando_F_GalileoRocket_SG,42,Set_01_TA_SG,Set_01_TB,,
,CID_VIP_Athena_Commando_M_GalileoFerry_SG,41,Set_01_LA_SG,Set_01_LB,,
,CID_VIP_Athena_Commando_M_GalileoGondola_SG,43,Set_01_OA_SG,Set_01_OB,,
,CID_VIP_Athena_Commando_M_GalileoJumper_SG,42,Set_01_QA_SG,Set_01_QB,,
,Character_AgentSherbert,23,Mariposa,The daring Dynamo reinvented.,,
,Character_AgentXKoi,19,Koi Striker Envoy,The Koi will accept nothing less than the best.,,
,Character_Alien_Robot,21,Trespasser Defector,Invader no more.,,
,Character_AllKnowing,20,Sinister Glare,He holds your fate in his hand.,,
,Character_Amour,15,Folly,Fool for love.,,
,Character_Apprentice,20,Nezumi,"Master your power, before it masters you.",,
,Character_ArcticIceBlue,23,Son Gohan,"Half Saiyan with immense hidden power, trained by Piccolo. ",,
,Character_ArcticIceTalus,24,Piccolo,"A calm, cool, and solitary Namekian fighter.",,
,Character_BadBear,17,Grriz,"They called him ""little."" Big mistake.",,
,Character_Ballerina,19,Snowdancer,Winter fairy of the northern climes.,,
,Character_Ballerina_S23_Winterfest,34,TBD,TBD,,
,Character_BariumDemon,21,Keleritas,Speed demon. Literally.,,
,Character_BasilStrong,21,Hulk,Monstrous alter ego of Dr. Bruce Banner.,,
,Character_Billy,15,A Goat,The GOATest of All Time.,,
,Character_BirdNest,18,Yuji Itadori,Talent like his has not been seen in a thousand years.,,
,Character_BirdNestNavy,22,Streetwear Yuji Itadori,Focused and ready to train.,,
,Character_BiruFang,18,Core Knight Talus,"A kinetic heart, still bound by duty.",,
,Character_Bites,15,Bytes,Few survive the journey into darkness.,,
,Character_BlazerVeil,20,Antonia,Destructive by design.,,
,Character_BlueGlaze,19,Chase,Pure of heart. Nerves of steel. ,,
,Character_BlueJet,17,Jun-Hwan,Burn bright. Burn fast.,,
,Character_BlueMystery_Dark,26,Covert Cobalt,"When you need the best, call the best.",,
,Character_BoneMarrow,20,Crossheart,Never skip a beat.,,
,Character_Boredom,17,Remi,He's got a little devil in him.,,
,Character_BrainMatter,21,Bianca Belair,The EST of WWE.,,
